		  NONPERIODIC TEMPLATES TEST
-------------------------------------------------------------------------------------
		  COMPUTATIONAL INFORMATION
-------------------------------------------------------------------------------------
	LAMBDA = 244.125000	M = 125000	N = 8	m = 9	n = 1000000
-------------------------------------------------------------------------------------
		F R E Q U E N C Y
Template   W_1  W_2  W_3  W_4  W_5  W_6  W_7  W_8    Chi^2   P_value Assignment Index
-------------------------------------------------------------------------------------
000000001 5682 5860 5858 5553 5398 4908 4342 4111 851010.479056 0.000000 FAILURE   0
000000011 2258 2320 3018 1645 2528 3533 2497  800 167090.095735 0.000000 FAILURE   1
000000101 1306 1516 1419 1614 2447  416 1320 1916 62859.507112 0.000000 FAILURE   2
000000111 1135 1134 1067 1222 1055 1047 2540   51 41643.780117 0.000000 FAILURE   3
000001001  706  911  717 1097  815  614 1120 1113 15226.017804 0.000000 FAILURE   4
000001011  631  716  811  640 1193  436  208 1101 10689.637597 0.000000 FAILURE   5
000001101  363  549 1071   34  909 1272   69   13 10242.694258 0.000000 FAILURE   6
000001111  725  618  547  792  455  639 1395  202 9700.306141 0.000000 FAILURE   7
000010001  342  557  310  804    0  640  354 1268 7210.713452 0.000000 FAILURE   8
000010011  342  374  408  407  628  177  602  267 1526.446506 0.000000 FAILURE   9
000010101  186  402  314  487  627   20  479  507 1750.883078 0.000000 FAILURE  10
000010111  390  376  440  330  408  455   20  777 2075.642952 0.000000 FAILURE  11
000011001  101  318  481  149  338  646    0  290 1368.946154 0.000000 FAILURE  12
000011011  228  244  544   34  422  663   69   33 1765.318474 0.000000 FAILURE  13
000011101  101  240  245  314  310  197  627   13 982.727016 0.000000 FAILURE  14
000011111  669  467  365  642  231  600  826  367 3743.536536 0.000000 FAILURE  15
000100011  226  241  176  402    0  350  177  660 1178.506747 0.000000 FAILURE  16
000100101   82  170  175  288  187  172  336  251 234.863548 0.000000 FAILURE  17
000100111  252  205  200  259  313   59  330  335 247.459170 0.000000 FAILURE  18
000101001   74  110  157  243  314   20  310  190 495.299110 0.000000 FAILURE  19
000101011   96  216  178  244  313   40  170  331 366.714036 0.000000 FAILURE  20
000101101   53   90  204  155  403   20   57  267 766.197131 0.000000 FAILURE  21
000101111  342  254  260  309  165  367   40  592 839.627108 0.000000 FAILURE  22
000110011   53  175  261   74  169  353    0  139 672.275437 0.000000 FAILURE  23
000110101   33   67  241    0  242  333    0   14 1084.636952 0.000000 FAILURE  24
000110111  179  193  249   34  196  370   89  138 442.808879 0.000000 FAILURE  25
000111001   33   69   83  157  154  109  314   13 819.698868 0.000000 FAILURE  26
000111011   53  172  105  158  154  129  313   14 625.254748 0.000000 FAILURE  27
000111101   33   68   83  158  128  136  315   13 815.943059 0.000000 FAILURE  28
000111111  844  608  445  690  401  657  754  678 5824.176111 0.000000 FAILURE  29
001000011   54  173   60  202    0  196   88  327 720.399780 0.000000 FAILURE  30
001000101   33   69   40  201    0  174   88  327 908.880786 0.000000 FAILURE  31
001000111  178  194   79  202   20  215  107  452 631.354494 0.000000 FAILURE  32
001001011   40  112   95   96  145  116  169  101 659.537887 0.000000 FAILURE  33
001001101   20   55   26   85  158   82  125   72 1001.631041 0.000000 FAILURE  34
001001111  236  170  210  229  198   94  201  373 212.203714 0.000000 FAILURE  35
001010011   39   55  138   97  158   20  176   88 836.396646 0.000000 FAILURE  36
001010101   20   56   26   84  159    0  173   88 1080.853605 0.000000 FAILURE  37
001010111   60  181  152  104  177   40  115  194 556.560310 0.000000 FAILURE  38
001011011   40   34  154   59  203   20   20  155 1009.648940 0.000000 FAILURE  39
001011101   20   33   49   40   86  115   20  155 1162.536617 0.000000 FAILURE  40
001011111  369  316  320  265  248  402  120  464 489.946077 0.000000 FAILURE  41
001100101    0   33   69    0   84  158   20   75 1297.816690 0.000000 FAILURE  42
001100111   40  159  193   19  103  197   40   50 862.996583 0.000000 FAILURE  43
001101011   20   32  173   20   83  177   20    0 1232.091099 0.000000 FAILURE  44
001101101    0   34   68    0   85  157   20    0 1428.211882 0.000000 FAILURE  45
001101111  185  178  200   74  204  213  129  145 272.909910 0.000000 FAILURE  46
001110101    0   33   42   26   40   44  178    0 1433.224922 0.000000 FAILURE  47
001110111   40  157   62  152   59   84  198    0 900.504888 0.000000 FAILURE  48
001111011   19   33   42  151   13   92  178    0 1208.773522 0.000000 FAILURE  49
001111101    0   33   42   27    0   84  179    0 1445.737929 0.000000 FAILURE  50
001111111 1186  988  963 1126  899  998 1073 1116 21943.208370 0.000000 FAILURE  51
010000011   20   33   42  152    0  104   20  158 1190.626803 0.000000 FAILURE  52
010000111   40  158   40  173   20   80   83  158 874.271423 0.000000 FAILURE  53
010001011   20   33   20  173    0   59   64  157 1203.217129 0.000000 FAILURE  54
010001111  185  179   79  193  165  100  123  302 350.248215 0.000000 FAILURE  55
010010011   19   33   20  173    0   55   69  159 1202.477830 0.000000 FAILURE  56
010010111   40   97   81   74  139   40  124    0 1040.570281 0.000000 FAILURE  57
010011011   20   20   13   62  132   20   60   45 1370.177966 0.000000 FAILURE  58
010011111  275  193  349  260  355  220  185  356 185.163164 0.000000 FAILURE  59
010100011   20   20   13   62  131    0   80   44 1382.991777 0.000000 FAILURE  60
010100111   39   39  125   75  152   20  100   44 1044.286900 0.000000 FAILURE  61
010101011   20   20   13   62  132    0   78   44 1384.835788 0.000000 FAILURE  62
010101111   80  166  158  102  297   40   98  130 591.004442 0.000000 FAILURE  63
010110011   20   20   13   40  154    0   20   59 1473.398093 0.000000 FAILURE  64
010110111   40   40  119   59  172   20   40   59 1121.166586 0.000000 FAILURE  65
010111011   20   20   13   40   64   89   20   59 1425.901837 0.000000 FAILURE  66
010111111  469  528  593  385  577  560  363  494 2371.963116 0.000000 FAILURE  67
011000111   39   23  134   40   62  152   38   21 1180.742650 0.000000 FAILURE  68
011001111   60  165  178   59  207  171   60   59 651.199060 0.000000 FAILURE  69
011010111   20   39  138   40   62  150   20   40 1182.733885 0.000000 FAILURE  70
011011111  225  225  314  150  360  306  180  224 153.562896 0.000000 FAILURE  71
011101111   60  164   60  179  120  125  191   59 614.980821 0.000000 FAILURE  72
011111111 1959 1952 1954 1965 1953 1976 1979 1953 99953.256998 0.000000 FAILURE  73
100000000 5681 5860 5858 5553 5399 4908 4342 4111 851008.081101 0.000000 FAILURE  74
100010000  209  413  305  424  288  406  296  465 616.090829 0.000000 FAILURE  75
100100000  627  763  634  772  687  704  753  831 7869.524220 0.000000 FAILURE  76
100101000   76  129  173  253  138  158  168  315 322.646306 0.000000 FAILURE  77
100110000  194  369  362  344  401  355  360  316 412.956238 0.000000 FAILURE  78
100111000   69  127  129  235  209   83  255  165 386.800092 0.000000 FAILURE  79
101000000 1246 1435 1477 1440 1571 1341 1610 1296 47907.518758 0.000000 FAILURE  80
101000100    0   69   72   56   93   47  144   97 1053.455056 0.000000 FAILURE  81
101001000  113   86  135  211  223  116  221  136 357.112681 0.000000 FAILURE  82
101001100    0  114   26   61   86   47  143   88 1085.036259 0.000000 FAILURE  83
101010000  240  350  328  349  403  320  427  286 404.412991 0.000000 FAILURE  84
101010100    0  113   60   67   49   80  108  133 1008.139626 0.000000 FAILURE  85
101011000  114  127  128  220  177  150  187  180 277.325580 0.000000 FAILURE  86
101011100    0  113   62   66   48   81   89  153 1013.119832 0.000000 FAILURE  87
101100000  578  678  761  697  796  691  705  724 7282.517606 0.000000 FAILURE  88
101100100    0   91   81   44   70   81   98  120 1031.175464 0.000000 FAILURE  89
101101000   91  128  153  201  212  140  194  153 295.660832 0.000000 FAILURE  90
101101100    0   92   82   45   73   80   58  163 1042.724628 0.000000 FAILURE  91
101110000  218  350  350  324  489  280  340  352 472.648810 0.000000 FAILURE  92
101110100    0   90   84   44   69   81   57  163 1050.343221 0.000000 FAILURE  93
101111000   91  126  154  198  174  176  138  208 295.621642 0.000000 FAILURE  94
101111100    0   92  112   13   69  113   26  162 1083.741956 0.000000 FAILURE  95
110000000 2576 2887 2991 2864 3014 2936 2791 2680 229500.258904 0.000000 FAILURE  96
110000010    0    0   92    0   56   57   13   20 1592.948467 0.000000 FAILURE  97
110000100   27   64  113   13   69  114   26  153 1074.777160 0.000000 FAILURE  98
110001000  126  117  158  146  151  250  106  186 331.833526 0.000000 FAILURE  99
110001010    0   34   57   15   41   57   14    2 1606.211365 0.000000 FAILURE 100
110010000  251  329  367  306  350  340  420  373 398.755977 0.000000 FAILURE 101
110010010    0   34   57   34   67   13   13   67 1493.434368 0.000000 FAILURE 102
110010100   34   91   80   47   79   69   70  143 982.381727 0.000000 FAILURE 103
110011000  124  127  148  179  153  220  151  189 263.632660 0.000000 FAILURE 104
110011010    0   34   58   34   66   13   81    0 1499.351938 0.000000 FAILURE 105
110100000  522  661  803  642  826  652  889  502 7240.253639 0.000000 FAILURE 106
110100010    0   33   58   34   67   13   82    0 1498.253581 0.000000 FAILURE 107
110100100   78   51   75   48   80   69  138    0 1103.349268 0.000000 FAILURE 108
110101000  170  126  138  115  179  260  200  116 297.584280 0.000000 FAILURE 109
110101010    0   77   47   45   22   80   13   89 1354.869816 0.000000 FAILURE 110
110101100   78   92   68   57   35  137   70   88 960.363750 0.000000 FAILURE 111
110110000  296  254  435  243  408  429  347  351 517.985423 0.000000 FAILURE 112
110110010    0   78   46   44   22   81   67   34 1347.147424 0.000000 FAILURE 113
110110100   78   92   69   57   46  126  159    0 1001.864058 0.000000 FAILURE 114
110111000  170  127  137  114  280  186  251   35 407.004774 0.000000 FAILURE 115
110111010    0   77   48   44   68   34  102    0 1360.021607 0.000000 FAILURE 116
110111100   78   91   72   56  115   57  160    0 993.185238 0.000000 FAILURE 117
111000000 1122 1453 1446 1431 1634 1381 1547 1339 47474.822283 0.000000 FAILURE 118
111000010   27   50   78   13   68  111   26    0 1363.199110 0.000000 FAILURE 119
111000100  112   82   76   26  115  133   84    0 990.724791 0.000000 FAILURE 120
111000110   34   78   44   81    0  111   26  136 1165.078619 0.000000 FAILURE 121
111001000  203  128  135  152  244  130  278  171 233.401896 0.000000 FAILURE 122
111001010   34   78   45   81   89   22   26  135 1147.716742 0.000000 FAILURE 123
111001100  111   92   66   93  124   56   84  134 775.396002 0.000000 FAILURE 124
111010000  329  246  375  336  469  264  601  260 895.429357 0.000000 FAILURE 125
111010010   78   38   40   82   89   22  161    0 1177.568324 0.000000 FAILURE 126
111010100  157   91   90  115   34  164  113  177 608.970045 0.000000 FAILURE 127
111010110   78   79   67  102    0  157   26  177 956.253120 0.000000 FAILURE 128
111011000  247  126  160  173  178  286  233  214 140.889955 0.000000 FAILURE 129
111011010   78   78   68  101    0  158  203    0 995.628737 0.000000 FAILURE 130
111011100  156   92   89  115  170   57  262    0 729.011872 0.000000 FAILURE 131
111100000  526  680  838  690  860  778  854  622 8473.316524 0.000000 FAILURE 132
111100010  112  103   98   62   87  199   27   29 898.351600 0.000000 FAILURE 133
111100100  190  126  110  161  175   93   83  271 407.071502 0.000000 FAILURE 134
111100110  111  113   89  148  178   22  162  134 596.539653 0.000000 FAILURE 135
111101000  281  154  224  175  355  148  508   35 633.645474 0.000000 FAILURE 136
111101010  157  155  136  191    0  264   55  355 585.087932 0.000000 FAILURE 137
111101100  234  169  157  205   34  374  182  212 342.235612 0.000000 FAILURE 138
111101110  156  156  135  190  271   22  381    0 672.628140 0.000000 FAILURE 139
111110000  379  305  673  237  651  686  401  259 2506.047389 0.000000 FAILURE 140
111110010  224  224  177  284  318   58   26  542 776.640524 0.000000 FAILURE 141
111110100  345  236  171  328  338  101  582   56 853.569991 0.000000 FAILURE 142
111110110  312  312  271  369   78  485  524  212 807.129725 0.000000 FAILURE 143
111111000  476  393  637  223  537  893  203  335 3166.872694 0.000000 FAILURE 144
111111010  580  535  420  669  304  535  597  765 3782.905798 0.000000 FAILURE 145
111111100  832  805  877  751 1064  848  446  976 12417.196214 0.000000 FAILURE 146
111111110 1958 1952 1954 1965 1954 1976 1979 1953 99953.214632 0.000000 FAILURE 147

		  NONPERIODIC TEMPLATES TEST
-------------------------------------------------------------------------------------
		  COMPUTATIONAL INFORMATION
-------------------------------------------------------------------------------------
	LAMBDA = 244.125000	M = 125000	N = 8	m = 9	n = 1000000
-------------------------------------------------------------------------------------
		F R E Q U E N C Y
Template   W_1  W_2  W_3  W_4  W_5  W_6  W_7  W_8    Chi^2   P_value Assignment Index
-------------------------------------------------------------------------------------
000000001 4211 4117 4041 3881 3617 3669 3522 3538 436709.700138 0.000000 FAILURE   0
000000011 2257 2815 3242 3035 2470 1825  161 1214 151836.153504 0.000000 FAILURE   1
000000101 1958 2929  844   22  626 1990 2295 1588 83721.303696 0.000000 FAILURE   2
000000111  347 1764 1311  792 2790 2315   45   60 61866.187890 0.000000 FAILURE   3
000001001 1644    0   40 1173 1326  959  499 1739 29253.512711 0.000000 FAILURE   4
000001011  672 1706  864   22    0  427 1625  697 21008.344612 0.000000 FAILURE   5
000001101 1146  668  201 2363  141   13   26   20 23921.952838 0.000000 FAILURE   6
000001111   20  911  728  654  478 2335  210   80 22673.153899 0.000000 FAILURE   7
000010001    0    0  527  776  673   34 1339 1231 12213.741754 0.000000 FAILURE   8
000010011 1255    0   60  255 1005  258  617   40 7945.077828 0.000000 FAILURE   9
000010101  137 1118   40    0   44  921  337  726 6844.071969 0.000000 FAILURE  10
000010111  353  471  884   20   22   40  918  652 5230.060364 0.000000 FAILURE  11
000011001  343  354  885  409   22    0   39  554 2994.430664 0.000000 FAILURE  12
000011011  525  314  194 1114  163   20  144   40 4031.080436 0.000000 FAILURE  13
000011101   45  575  383   10 1277    0   40   20 6107.400726 0.000000 FAILURE  14
000011111  185  421  665  493  207 1618  375  245 9235.496761 0.000000 FAILURE  15
000100011    0    0  224  456  341   53  366 1074 3872.103604 0.000000 FAILURE  16
000100101  389    0   20  321  341  354   39  484 1092.218475 0.000000 FAILURE  17
000100111  628   20   60   39  638   44  622   46 2757.229003 0.000000 FAILURE  18
000101001  522  105   20   20  324  317  190  204 903.531990 0.000000 FAILURE  19
000101011   18  627   40   20   22  342  444  372 1715.198659 0.000000 FAILURE  20
000101101  177  627   19   19   22   92  541   26 1951.649370 0.000000 FAILURE  21
