		  NONPERIODIC TEMPLATES TEST
-------------------------------------------------------------------------------------
		  COMPUTATIONAL INFORMATION
-------------------------------------------------------------------------------------
	LAMBDA = 244.125000	M = 125000	N = 8	m = 9	n = 1000000
-------------------------------------------------------------------------------------
		F R E Q U E N C Y
Template   W_1  W_2  W_3  W_4  W_5  W_6  W_7  W_8    Chi^2   P_value Assignment Index
-------------------------------------------------------------------------------------
000000001 3792 3907 3905 3476 2884 2413 2298 2173 294291.908695 0.000000 FAILURE   0
000000011 1941 2249 2257 2241 1236 1653 1573 1098 86435.878428 0.000000 FAILURE   1
000000101  795  711  947  484 1166  811  592  295 10031.651921 0.000000 FAILURE   2
000000111 1376 1569 1526 1661  974  621 1014  457 33893.147998 0.000000 FAILURE   3
000001001  386  416  435  414  455  498   95  681 1851.336658 0.000000 FAILURE   4
000001011  493  348  409  288  550  321  564   12 1514.647378 0.000000 FAILURE   5
000001101  209  356  333  351    0  616  234  530 1325.170754 0.000000 FAILURE   6
000001111 1206 1306 1324 1352  938  316  712  191 21838.583787 0.000000 FAILURE   7
000010001  161  270  133  419  265   11  401  429 695.156637 0.000000 FAILURE   8
000010011  239  172  243  211  231  276   35  388 304.821573 0.000000 FAILURE   9
000010101  114  113  281   67  406  236   63    0 786.038519 0.000000 FAILURE  10
000010111  470  137  217  179  313  242  357   24 565.241248 0.000000 FAILURE  11
000011001  114  113  204  144  187  230  166  123 296.562183 0.000000 FAILURE  12
000011011  174  143  129  231   11  209  245  277 361.101506 0.000000 FAILURE  13
000011101   48  113  161  121  133  199  243   59 535.455334 0.000000 FAILURE  14
000011111 1230 1275 1289 1369 1091  536  686  386 22918.399938 0.000000 FAILURE  15
000100011  126  125   67  228  145   11  224  222 528.927684 0.000000 FAILURE  16
000100101   48  113   66  105  110  144   24  188 789.557074 0.000000 FAILURE  17
000100111  216  137   77  140  200  155   94  212 357.996027 0.000000 FAILURE  18
000101001   44  104   81   69  147  144   24  107 862.925619 0.000000 FAILURE  19
000101011  102  101   58   79  214  105   75   12 869.964848 0.000000 FAILURE  20
000101101   24   90   47   78  112  102  156    0 1032.412572 0.000000 FAILURE  21
000101111  481  150  150  148  309  203  359   81 545.576741 0.000000 FAILURE  22
000110011  102  102   47   90  105  120   45  135 802.144223 0.000000 FAILURE  23
000110101   24   90   47   77    0  214   24  132 1103.780349 0.000000 FAILURE  24
000110111  174  131   59  114   89  117  192  167 499.115291 0.000000 FAILURE  25
000111001   23   52   84   72    6  105  133  132 1025.508917 0.000000 FAILURE  26
000111011   36  100  114   23   77  105  145   12 1020.661106 0.000000 FAILURE  27
000111101   24   23  113   11   66  105  133    0 1236.778975 0.000000 FAILURE  28
000111111 1400 1654 1747 1485 1650  858  861 1036 44413.554431 0.000000 FAILURE  29
001000011   36  102   66   71   78   11  130  173 954.286245 0.000000 FAILURE  30
001000101   23   23   66   58   66   11  117  161 1157.923941 0.000000 FAILURE  31
001000111  126  113   78   94  145   34  165  201 607.458612 0.000000 FAILURE  32
001001011   36  101   66   70   22   67   24  171 1103.076002 0.000000 FAILURE  33
001001101   23   23   67   59   12   66   12  157 1315.572577 0.000000 FAILURE  34
001001111  226  148  166  128  125  215  206  251 193.602612 0.000000 FAILURE  35
001010011   32   92   81   34   60   67   24   87 1174.912991 0.000000 FAILURE  36
001010101   12   11   89   12   58   66   12   64 1435.693842 0.000000 FAILURE  37
001010111  114  101   46  102   81  105  110  101 768.151295 0.000000 FAILURE  38
001011011   24   90   23   90   70    0   90   76 1215.066038 0.000000 FAILURE  39
